"id";"business_id";"business_name";"business_address";"business_city";"business_state";"business_postal_code";"business_latitude";"business_longitude";"business_phone_number";"inspection_id";"inspection_date";"inspection_score";"inspection_type";"violation_id";"violation_description";"risk_category";"createdAt";"updatedAt"
81;"65824";"Sugarhill Kitchen";"1449 LOMBARD St";"San Francisco";"CA";"94123";"37.801173";"-122.425467";"+14155292368";"65824_20180517";"10/24/2017 12:00:00 AM";"91";"Routine - Unscheduled";"65824_20180517_103152";"Unclean unmaintained or improperly constructed toilet facilities";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
82;"5839";"ALICE FONG YU ELEMENTARY SCHOOL";"1541 12th Ave";"San Francisco";"CA";"94122";"37.759386";"-122.469292";"+14155752764";"5839_20180424";"12/13/2018 12:00:00 AM";"100";"Routine - Unscheduled";"";"";"";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
83;"69368";"Onigilly";"343 Kearny St";"San Francisco";"CA";"94108";"37.791149";"-122.404171";"+14155674706";"69368_20181004";"10/04/2018 12:00:00 AM";"94";"Routine - Unscheduled";"69368_20181004_103142";"Unclean nonfood contact surfaces";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
84;"1641";"MARTHA & BROS. COFFEE CO";"1551 Church St";"San Francisco";"CA";"94131";"37.745974";"-122.426856";"+14155641166";"1641_20170627";"08/12/2016 12:00:00 AM";"77";"Routine - Unscheduled";"1641_20170627_103119";"Inadequate and inaccessible handwashing facilities";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
85;"1111";"SUBWAY 16604";"753 POLK St";"San Francisco";"CA";"94109";"37.783713";"-122.419357";"+14155921055";"1111_20180605";"06/21/2016 12:00:00 AM";"87";"Routine - Unscheduled";"1111_20180605_103112";"No hot water or running water";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
86;"36589";"Catering With Style";"2800 BRYANT St";"San Francisco";"CA";"94110";"37.749603";"-122.408928";"+14155201276";"36589_20180604";"09/14/2017 12:00:00 AM";"67";"Routine - Unscheduled";"36589_20180604_103139";"Improper food storage";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
87;"5959";"ST. JOHN'S SNACK BAR";"925 CHENERY St";"San Francisco";"CA";"94131";"37.735264";"-122.437679";"+14155586144";"5959_20180403";"10/16/2018 12:00:00 AM";"100";"Routine - Unscheduled";"";"";"";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
88;"59002";"Yummy Bakery & Restaurant";"607 Jackson St";"San Francisco";"CA";"94133";"37.796152";"-122.405255";"+14155988388";"59002_20180515";"08/14/2017 12:00:00 AM";"92";"Routine - Unscheduled";"59002_20180515_103138";"Improper storage use or identification of toxic substances";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
89;"67187";"Chipotle Mexican Grill #1560";"333 Jefferson St #104";"San Francisco";"CA";"94133";"37.807923";"-122.417887";"+14155503533";"67187_20161011";"10/12/2017 12:00:00 AM";"96";"Routine - Unscheduled";"67187_20161011_103120";"Moderate risk food holding temperature";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
90;"19416";"Starbucks";"865 Market St C26";"San Francisco";"CA";"94103";"37.784317";"-122.407563";"+14155604908";"19416_20180718";"12/22/2016 12:00:00 AM";"96";"Routine - Unscheduled";"19416_20180718_103154";"Unclean or degraded floors walls or ceilings";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
91;"628";"EL BURRITO EXPRESS #2";"1812 DIVISADERO St";"San Francisco";"CA";"94115";"37.786407";"-122.440057";"+14155774246";"628_20180504";"11/30/2016 12:00:00 AM";"74";"Routine - Unscheduled";"628_20180504_103154";"Unclean or degraded floors walls or ceilings";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
92;"3050";"Benkyodo Co";"1747 BUCHANAN St";"San Francisco";"CA";"94115";"37.785994";"-122.429925";"+14155921244";"3050_20180710";"07/10/2018 12:00:00 AM";"90";"Routine - Unscheduled";"3050_20180710_103124";"Inadequately cleaned or sanitized food contact surfaces";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
93;"4590";"TAQUERIA CAN-CUN  RESTAURANT";"1003 MARKET St";"San Francisco";"CA";"94103";"37.78215";"-122.410305";"+14155866773";"4590_20170420";"07/15/2016 12:00:00 AM";"87";"Routine - Unscheduled";"4590_20170420_103124";"Inadequately cleaned or sanitized food contact surfaces";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
94;"64940";"The Grove-Hayes";"301 Hayes St";"San Francisco";"CA";"94102";"37.777026";"-122.421361";"+14155623953";"64940_20170315";"03/15/2017 12:00:00 AM";"92";"Routine - Unscheduled";"64940_20170315_103124";"Inadequately cleaned or sanitized food contact surfaces";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
95;"69110";"Chez Maman";"401 Gough St";"San Francisco";"CA";"94102";"37.776889";"-122.423039";"+14155908177";"69110_20161011";"10/11/2016 12:00:00 AM";"88";"Routine - Unscheduled";"69110_20161011_103133";"Foods not protected from contamination";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
96;"6748";"West Portal Nutrition Center";"163 West Portal Ave";"San Francisco";"CA";"94127";"37.739147";"-122.467661";"+14155660700";"6748_20190108";"10/30/2017 12:00:00 AM";"100";"Routine - Unscheduled";"";"";"";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
97;"1994";"EL POLLO SUPREMO";"5210 MISSION St";"San Francisco";"CA";"94112";"37.715469";"-122.441846";"+14155335750";"1994_20160810";"08/10/2016 12:00:00 AM";"92";"Routine - Unscheduled";"1994_20160810_103132";"Improper thawing methods";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
98;"36208";"Silver Cafe";"4300 MISSION St";"San Francisco";"CA";"94112";"37.728582";"-122.431482";"+14155583237";"36208_20161026";"10/26/2016 12:00:00 AM";"92";"Routine - Unscheduled";"36208_20161026_103139";"Improper food storage";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
99;"10030";"Marshall Elementary School";"1575 15th St";"San Francisco";"CA";"94103";"37.766864";"-122.419014";"+14155246280";"10030_20160902";"10/16/2018 12:00:00 AM";"92";"Routine - Unscheduled";"10030_20160902_103161";"Low risk vermin infestation";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
100;"1347";"CREPES ON COLE";"100 CARL St";"San Francisco";"CA";"94117";"37.765778";"-122.450184";"+14155661800";"1347_20190507";"12/01/2017 12:00:00 AM";"88";"Routine - Unscheduled";"1347_20190507_103133";"Foods not protected from contamination";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
101;"62701";"Wayfare Tavern";"558 Sacramento St";"San Francisco";"CA";"94111";"37.793907";"-122.402304";"+14150256062";"62701_20161222";"12/22/2016 12:00:00 AM";"78";"Routine - Unscheduled";"62701_20161222_103144";"Unapproved or unmaintained equipment or utensils";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
102;"63079";"G. L. Alfieri, LLC";"1 Ferry Building";"San Francisco";"CA";"94111";"37.795225";"-122.39377";"+14159533448";"63079_20170707";"12/04/2018 12:00:00 AM";"100";"Routine - Unscheduled";"";"";"";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
103;"2739";"ROSE'S CAFE";"2298 Union St";"San Francisco";"CA";"94123";"37.796927";"-122.436974";"+14155955596";"2739_20170627";"11/14/2017 12:00:00 AM";"79";"Routine - Unscheduled";"2739_20170627_103138";"Improper storage use or identification of toxic substances";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
104;"3982";"SLIM'S";"333 11th St";"San Francisco";"CA";"94103";"37.771501";"-122.413439";"+14155250333";"3982_20170227";"08/24/2016 12:00:00 AM";"94";"Routine - Unscheduled";"3982_20170227_103154";"Unclean or degraded floors walls or ceilings";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
105;"4716";"MICHAELIS WINE & SPIRITS";"2198 UNION St";"San Francisco";"CA";"94123";"37.797138";"-122.435334";"+14155925700";"4716_20170925";"09/25/2017 12:00:00 AM";"88";"Routine - Unscheduled";"4716_20170925_103161";"Low risk vermin infestation";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
106;"71657";"Bussaba";"534 IRVING St";"San Francisco";"CA";"94122";"37.764188";"-122.463683";"+14155374505";"71657_20180814";"10/10/2017 12:00:00 AM";"76";"Routine - Unscheduled";"71657_20180814_103132";"Improper thawing methods";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
107;"59574";"Pan Lido Salvadoreno";"3147 22nd St";"San Francisco";"CA";"94110";"37.755479";"-122.417583";"+14155283350";"59574_20181023";"10/23/2018 12:00:00 AM";"86";"Routine - Unscheduled";"59574_20181023_103161";"Low risk vermin infestation";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
108;"19357";"Original Buffalo Wings";"2499 Lombard St";"San Francisco";"CA";"94123";"37.799095";"-122.442457";"+14155938181";"19357_20180116";"06/09/2016 12:00:00 AM";"69";"Routine - Unscheduled";"19357_20180116_103133";"Foods not protected from contamination";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
109;"4787";"TONY BALONEY'S";"1098 HOWARD St";"San Francisco";"CA";"94103";"37.778033";"-122.40943";"+14155861514";"4787_20160628";"10/02/2017 12:00:00 AM";"83";"Routine - Unscheduled";"4787_20160628_103131";"Moderate risk vermin infestation";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
110;"1362";"RESTAURANTE FAMILIAR";"4499 MISSION St";"San Francisco";"CA";"94112";"37.726402";"-122.433476";"+14155336100";"1362_20190502";"07/20/2016 12:00:00 AM";"80";"Routine - Unscheduled";"1362_20190502_103144";"Unapproved or unmaintained equipment or utensils";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
111;"3221";"PASQUALES";"700 IRVING St";"San Francisco";"CA";"94122";"37.764108";"-122.465512";"+14155662140";"3221_20170627";"11/07/2017 12:00:00 AM";"85";"Routine - Unscheduled";"3221_20170627_103161";"Low risk vermin infestation";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
112;"61285";"Cocola";"3251 20th Ave 186";"San Francisco";"CA";"94132";"37.728497";"-122.475639";"+14155246238";"61285_20170420";"10/19/2017 12:00:00 AM";"96";"Routine - Unscheduled";"61285_20170420_103152";"Unclean unmaintained or improperly constructed toilet facilities";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
113;"4959";"THAT'S IT MARKET";"2699 Mission St";"San Francisco";"CA";"94110";"37.753973";"-122.418576";"+14155289833";"4959_20171114";"12/28/2016 12:00:00 AM";"85";"Routine - Unscheduled";"4959_20171114_103119";"Inadequate and inaccessible handwashing facilities";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
114;"3769";"BURGER KING";"35 POWELL St";"San Francisco";"CA";"94102";"37.785094";"-122.407785";"+14155511515";"3769_20171019";"11/01/2016 12:00:00 AM";"96";"Routine - Unscheduled";"3769_20171019_103154";"Unclean or degraded floors walls or ceilings";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
115;"6564";"HWA LEI MARKET";"2970 A 16th St";"San Francisco";"CA";"94103";"37.774722";"-122.406761";"+14155861618";"6564_20170908";"09/08/2017 12:00:00 AM";"77";"Routine - Unscheduled";"6564_20170908_103114";"High risk vermin infestation";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
116;"5853";"RAOUL WALLENBERG HIGH SCHOOL";"40 VEGA St";"San Francisco";"CA";"94115";"37.780133";"-122.445864";"+14155743469";"5853_20180227";"10/26/2017 12:00:00 AM";"94";"Routine - Unscheduled";"5853_20180227_103147";"Inadequate ventilation or lighting";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
117;"2684";"ERIC'S RESTAURANT";"1500 Church St";"San Francisco";"CA";"94131";"37.746759";"-122.426995";"+14155280919";"2684_20180327";"11/02/2016 12:00:00 AM";"87";"Routine - Unscheduled";"2684_20180327_103102";"Unclean hands or improper use of gloves";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
118;"2759";"CASA MEXICANA";"180 CHURCH";"San Francisco";"CA";"94114";"37.768127";"-122.429024";"+14155802771";"2759_20190424";"05/16/2018 12:00:00 AM";"83";"Routine - Unscheduled";"2759_20190424_103103";"High risk food holding temperature";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
119;"7786";"DIANDA'S ITAL-AMER.PASTRY CO.";"2883 Mission St";"San Francisco";"CA";"94110";"37.750959";"-122.418264";"+14155645469";"7786_20171018";"10/18/2017 12:00:00 AM";"85";"Routine - Unscheduled";"7786_20171018_103129";"Insufficient hot water or running water";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
120;"2357";"CHINA EXPRESS";"2798 MISSION St";"San Francisco";"CA";"94110";"37.752408";"-122.418535";"+14155640881";"2357_20171120";"11/20/2017 12:00:00 AM";"70";"Routine - Unscheduled";"2357_20171120_103124";"Inadequately cleaned or sanitized food contact surfaces";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
121;"4559";"PACIFIC FOOD MART";"2199 SUTTER St";"San Francisco";"CA";"94115";"37.785623";"-122.436498";"+14155612385";"4559_20180502";"05/02/2018 12:00:00 AM";"89";"Routine - Unscheduled";"4559_20180502_103112";"No hot water or running water";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
122;"4922";"EL FARO";"2399 FOLSOM St";"San Francisco";"CA";"94110";"37.759054";"-122.414656";"+14155648090";"4922_20170630";"11/21/2016 12:00:00 AM";"90";"Routine - Unscheduled";"4922_20170630_103144";"Unapproved or unmaintained equipment or utensils";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
123;"14005";"Yuyu Sushi";"1559 A Sloat St";"San Francisco";"CA";"94132";"37.733901";"-122.490726";"+14155666477";"14005_20171205";"12/05/2017 12:00:00 AM";"90";"Routine - Unscheduled";"14005_20171205_103120";"Moderate risk food holding temperature";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
124;"4519";"HSS 121 CAFE";"1600 HOLLOWAY Ave";"San Francisco";"CA";"94132";"37.720851";"-122.477084";"+14155374525";"4519_20190214";"09/22/2017 12:00:00 AM";"96";"Routine - Unscheduled";"4519_20190214_103129";"Insufficient hot water or running water";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
125;"65086";"Bun Mee";"2015 FILLMORE St";"San Francisco";"CA";"94115";"37.788193";"-122.433714";"+14155807696";"65086_20160712";"09/05/2018 12:00:00 AM";"86";"Routine - Unscheduled";"65086_20160712_103129";"Insufficient hot water or running water";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
126;"5552";"WILDLIFE CONNECTION ESPRESSO CART";"1 ZOO Rd";"San Francisco";"CA";"94132";"37.73017";"-122.502535";"+14155757080";"5552_20170815";"08/15/2017 12:00:00 AM";"90";"Routine - Unscheduled";"5552_20170815_103119";"Inadequate and inaccessible handwashing facilities";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
127;"61915";"La Loma Produce Nos. 3 & 9 Inc";"5652 MISSION St";"San Francisco";"CA";"94112";"37.710685";"-122.447907";"+14155589254";"61915_20190109";"11/03/2016 12:00:00 AM";"83";"Routine - Unscheduled";"61915_20190109_103109";"Unclean or unsanitary food contact surfaces";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
128;"2374";"BEAN BAG COFFEE HOUSE";"601 DIVISADERO St";"San Francisco";"CA";"94117";"37.775184";"-122.437864";"+14155563634";"2374_20160524";"05/24/2016 12:00:00 AM";"83";"Routine - Unscheduled";"2374_20160524_103114";"High risk vermin infestation";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
129;"61959";"Expressions Snack Bar";"Pier 41";"San Francisco";"CA";"94133";"37.808494";"-122.412";"+14155670266";"61959_20170109";"10/30/2017 12:00:00 AM";"96";"Routine - Unscheduled";"61959_20170109_103156";"Permit license or inspection report not posted";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
130;"3623";"CHAVA'S";"2839 MISSION St";"San Francisco";"CA";"94110";"37.751554";"-122.418376";"+14155280283";"3623_20180416";"09/14/2017 12:00:00 AM";"85";"Routine - Unscheduled";"3623_20180416_103118";"Employee eating or smoking";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
131;"4797";"Good Life Grocery, The";"448 CORTLAND Ave";"San Francisco";"CA";"94110";"37.739053";"-122.416683";"+14155643221";"4797_20171130";"11/30/2017 12:00:00 AM";"86";"Routine - Unscheduled";"4797_20171130_103132";"Improper thawing methods";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
132;"4907";"JIM GEORGIE'S DONUT";"2799 16th St";"San Francisco";"CA";"94103";"37.765262";"-122.41523";"+14155867112";"4907_20170105";"11/08/2017 12:00:00 AM";"80";"Routine - Unscheduled";"4907_20170105_103131";"Moderate risk vermin infestation";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
133;"19056";"Moscone Center West -  3 Flr. Pantry";"800 HOWARD St 3/F";"San Francisco";"CA";"94103";"37.783257";"-122.402816";"+14155974040";"19056_20160602";"11/30/2016 12:00:00 AM";"94";"Routine - Unscheduled";"19056_20160602_103154";"Unclean or degraded floors walls or ceilings";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
134;"63150";"Local Diner";"1244 Market St";"San Francisco";"CA";"94102";"37.778343";"-122.415348";"+14155250247";"63150_20170809";"08/09/2017 12:00:00 AM";"72";"Routine - Unscheduled";"63150_20170809_103131";"Moderate risk vermin infestation";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
135;"63992";"Thai Cottage Restaurant";"4041 JUDAH St";"San Francisco";"CA";"94122";"37.760413";"-122.50555";"+14155670820";"63992_20170112";"07/18/2018 12:00:00 AM";"98";"Routine - Unscheduled";"63992_20170112_103150";"Improper or defective plumbing";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
136;"67237";"La Jefa";"445 Bayshore Blvd";"San Francisco";"CA";"94107";"37.749871";"-122.405648";"+14155329026";"67237_20180914";"09/14/2018 12:00:00 AM";"51";"Routine - Unscheduled";"67237_20180914_103132";"Improper thawing methods";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
137;"3343";"PERRYS";"1944 UNION St";"San Francisco";"CA";"94123";"37.797648";"-122.431274";"+14155929022";"3343_20181002";"10/10/2017 12:00:00 AM";"87";"Routine - Unscheduled";"3343_20181002_103124";"Inadequately cleaned or sanitized food contact surfaces";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
138;"2648";"BALOMPIE CAFE";"3349 18th St";"San Francisco";"CA";"94110";"37.761836";"-122.418296";"+14155649199";"2648_20171129";"11/29/2017 12:00:00 AM";"83";"Routine - Unscheduled";"2648_20171129_103119";"Inadequate and inaccessible handwashing facilities";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
139;"5607";"SFSU STATION CAFE";"1600 Holloway Ave";"San Francisco";"CA";"94132";"37.720851";"-122.477084";"+14155374525";"5607_20190416";"11/28/2017 12:00:00 AM";"100";"Routine - Unscheduled";"";"";"";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
140;"63652";"SFDH - Banquet Main Kitchen";"450 Powell St 2nd Floor";"San Francisco";"CA";"94102";"37.788918";"-122.408507";"+14155397755";"63652_20180410";"04/10/2018 12:00:00 AM";"93";"Routine - Unscheduled";"63652_20180410_103103";"High risk food holding temperature";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
141;"544";"THAI TIME RESTAURANT";"315 08th Ave";"San Francisco";"CA";"94118";"37.782534";"-122.466615";"+14155387992";"544_20190410";"09/25/2018 12:00:00 AM";"82";"Routine - Unscheduled";"544_20190410_103154";"Unclean or degraded floors walls or ceilings";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
142;"276";"CORSAGNA";"1668 UNION St";"San Francisco";"CA";"94123";"37.79826";"-122.426748";"+14155770527";"276_20170512";"11/03/2017 12:00:00 AM";"100";"Routine - Unscheduled";"";"";"";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
143;"6019";"KIMOCHI HOME";"1531 SUTTER St";"San Francisco";"CA";"94115";"37.786944";"-122.426377";"+14155926821";"6019_20180425";"06/13/2018 12:00:00 AM";"100";"Routine - Unscheduled";"";"";"";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
